address,city,date,id,injured,killed,source,state
2529 Pennsylvania Ave SE,Washington,2020-02-20,1625773,1,0,https://mpdc.dc.gov/release/arrest-made-assault-dangerous-weapon-offense-gun-2300-block-pennsylvania-avenue-southeast,District of Columbia
SW 167th Ave and Biscayne Dr,Miami,2020-02-20,1625887,0,0,https://wsvn.com/news/local/man-arrested-for-toting-ar-15-on-dirt-bike-near-south-dade-high-prompting-lockdown/,Florida
100 block of Central Park Dr,Harrington,2020-02-20,1625863,0,0,https://dsp.delaware.gov/2020/02/21/joint-investigation-leads-to-drug-and-weapon-charges-harrington/,Delaware
1601 N Spruce St,Wilmington,2020-02-20,1625734,1,0,https://local.nixle.com/alert/7826354/,Delaware
Australian Ave and W 10th St,Palm Beach Gardens (Riviera Beach),2020-02-20,1625842,0,1,https://www.palmbeachpost.com/news/20200222/witness-recalls-fatal-riviera-gunfire-gunman-kept-shooting-and-shooting-,Florida
300 block of W Ontario St,Chicago,2020-02-20,1625844,0,0,https://chicago.suntimes.com/crime/2020/2/21/21146759/river-north-crash-armed-carjacking-jeep-volvo-ontario-street,Illinois
700 block of N Hudson Ave,Chicago,2020-02-20,1625837,0,0,https://chicago.suntimes.com/crime/2020/2/21/21146743/river-north-carjacking-attempt-fire-gun-hudson,Illinois
N/A,Bolton,2020-02-20,1626594,0,0,https://whdh.com/news/ct-state-police-seize-guns-search-for-their-owner/,Connecticut
8500 block of Figland Ave,Pensacola,2020-02-20,1625271,0,0,https://weartv.com/news/local/escambia-county-home-on-figland-ave-shot-at-overnight,Florida
15th St NW and Euclid St NW,Washington,2020-02-20,1625058,0,0,https://www.popville.com/2020/02/shots-fired-reported-around-215am-in-columbia-heights-405am-in-woodley-park/,District of Columbia
2700 block of Woodley Pl NW,Washington,2020-02-20,1625057,0,0,https://www.popville.com/2020/02/shots-fired-reported-around-215am-in-columbia-heights-405am-in-woodley-park/,District of Columbia
S Capitol St SW and Atlantic St SW,Washington,2020-02-20,1625054,1,0,https://twitter.com/DCPoliceDept/status/1230486416481714176,District of Columbia
1511 N Bigelow St,Chicago,2020-02-20,1626981,1,0,https://www.pjstar.com/news/20200220/man-shot-in-side-on-bigelow-street,Illinois
2900 block of W Harrison St,Chicago,2020-02-20,1625820,0,1,https://chicago.suntimes.com/crime/2020/2/20/21146263/man-fatally-shot-lawndale-gun-violence-harrison-homicide,Illinois
4400 block of W Congress Pkwy,Chicago,2020-02-20,1625833,1,1,https://chicago.suntimes.com/crime/2020/2/21/21146741/west-garfield-park-gun-violence-shooting-man-killed-critical-congress,Illinois
700 block of Four Seasons Blvd,Aurora,2020-02-20,1627857,0,0,https://chicago.suntimes.com/crime/2020/2/24/21150323/aurora-home-search-weapons-found-ammunition-four-seasons,Illinois
227 Grandview Blvd,Madison,2020-02-20,1626573,0,0,https://www.wjtv.com/news/shoplifter-fire-shots-outside-of-walmart-in-madison-two-arrested/,Mississippi
11 Third St,Manchester,2020-02-20,1627832,0,0,https://www.unionleader.com/news/crime/woman-claims-two-men-burst-into-west-side-apartment-fired/article_835716ab-4afb-5bf7-ae4a-d34335126feb.html?block_id=849463,New Hampshire
700 block of Regal Place,Sioux Falls,2020-02-20,1625651,1,0,https://www.keloland.com/news/local-news/police-investigating-possible-shooting-in-western-sioux-falls/,South Dakota
Martin Luther King Jr Ave and Randolph Dr,Greensboro,2020-02-20,1625787,4,0,https://www.wfmynews2.com/article/news/local/shooting-greensboro-crime-shooting/83-f0f5d013-92a1-4931-895b-629a8627820e,North Carolina
1378 TX-72,Kenedy,2020-02-20,1626545,0,0,https://www.facebook.com/dillinghamforkcattorney/posts/2508954899418164,Texas
700 block of W McGregor Dr,Mc Gregor (Mcgregor),2020-02-20,1626534,0,0,https://www.wacotrib.com/news/crime/police-arrest-teen-recover-gun-stolen-in/article_25d95392-88c5-51e5-84fc-12768ca100ad.html,Texas
1200 block of Vine St,Jonesboro,2020-02-20,1627038,0,0,https://www.kait8.com/2020/02/21/jonesboro-police-respond-shooting-vine-street/,Arkansas
Wheeler Rd SE and Savannah St SE,Washington,2020-02-20,1625751,0,0,https://twitter.com/alanhenney/status/1230698296949166081,District of Columbia
I-40,Shamrock,2020-02-20,1626524,0,0,https://www.newschannel10.com/2020/02/21/men-arrested-after-swat-standoff-wheeler-county/,Texas
500 block of Massey Tompkins Rd,Baytown,2020-02-20,1626518,1,0,http://baytownsun.com/news/article_0f71b4b2-5450-11ea-9d0b-d70ca28567e8.html,Texas
4400 block of Park Heights Ave,Baltimore,2020-02-20,1625720,1,0,https://baltimore.cbslocal.com/2020/02/20/northwest-baltimore-shooting-park-heights-avenue/,Maryland
12250 FM 3436,Dickinson,2020-02-20,1625611,0,3,https://www.click2houston.com/news/local/2020/02/21/suspect-in-texas-city-double-murder-dead-after-high-speed-chase-along-gulf-freeway/,Texas
3900 Salem Ave,Dayton,2020-02-20,1625704,0,0,https://www.whio.com/news/local/reports-shooting-victims-located-scenes-harrison-twp/ajyH7gdGmAEoXZI1emzNfP/,Ohio
N/A,Ovett,2020-02-20,1627807,1,0,https://www.leader-call.com/news/local/accidental-shooting-in-ovett/article_98d16be2-54de-11ea-b3f2-9f9220f34ac0.html,Mississippi
100 block of Tate Terrace,Akron,2020-02-20,1625687,1,0,https://www.cleveland.com/crime/2020/02/akron-man-shoots-mother-during-argument-police-say.html,Ohio
1633 Judie Ln,Lancaster,2020-02-20,1626488,1,0,https://www.wgal.com/article/man-shot-in-leg-in-parking-lot-at-villages-of-lancaster-green-apartment-complex/31042351,Pennsylvania
888 E Dublin Granville Rd,Columbus,2020-02-20,1625683,0,1,https://www.nbc4i.com/news/local-news/shooting-during-north-columbus-swat-situation-leaves-1-with-life-threatening-injuries/,Ohio
501 I-27,Lubbock,2020-02-20,1625481,0,1,https://www.kcbd.com/2020/02/24/police-make-arrest-thursday-motel-murder/,Texas
470 Shaftsbury Rd,Lexington,2020-02-20,1626051,0,1,https://www.lex18.com/news/covering-kentucky/lexington-police-investigate-after-womans-death-deemed-suspicious,Kentucky
1600 block of N City Oaks Ln,Houston,2020-02-20,1638133,0,0,https://www.click2houston.com/news/local/2020/03/11/five-armed-masked-men-who-claimed-to-be-police-invade-home-police-say/,Texas
Hwy UU and Nebo Cemetery Rd,Columbia,2020-02-20,1630882,0,0,https://abc17news.com/news/columbia/2020/02/28/columbia-police-officers-looking-for-suspect-after-officer-involved-shooting/,Missouri
89 Woodrow Avenue,Boston,2020-02-20,1625816,0,1,https://www.wcvb.com/article/woodrow-avenue-dorchester-shooting-february-21/31034500#,Massachusetts
5400 block of Kiev Dr,Charlotte,2020-02-20,1626472,1,0,https://www.fox46charlotte.com/news/shooting-in-north-charlotte-leaves-1-with-life-threatening-injuries,North Carolina
1st Block of Seabreeze Avenue,Keansburg,2020-02-20,1676244,0,0,http://mcponj.org/2020/05/09/five-arrested-in-keansburg-shooting-investigation/,New Jersey
200 block of Darby Blvd,San Antonio,2020-02-21,1626300,0,1,https://www.mysanantonio.com/news/local/article/Man-found-dead-in-pickup-before-chase-officer-15091300.php,Texas
102 W Tilghman St,Allentown,2020-02-21,1626467,1,0,https://www.mcall.com/news/police/mc-nws-allentown-store-robbery-shooting-20200222-eoctyboeezb6hkyr4qwdtmscb4-story.html,Pennsylvania
340 Piney Grove Rd,Kathleen,2020-02-21,1626464,0,0,https://wgxa.tv/news/local/deputies-man-brandishes-handgun-during-fight-at-veterans-hs-over-morning-drop-off,Georgia
Hutson St and Metcalf St,Wilkes Barre,2020-02-21,1627711,1,0,https://www.pahomepage.com/top-stories/one-person-taken-to-hospital-after-incident-in-iron-triangle-section-of-wilkes-barre/,Pennsylvania
Wortman Ave and Van Siclen Ave,Brooklyn,2020-02-21,1626448,1,0,https://www.nydailynews.com/new-york/nyc-crime/ny-man-shot-in-neck-near-brooklyn-school-bus-20200221-ukhchynvivanhkup22ozsfozuq-story.html,New York
Florida Ave and Gordon St,New Orleans,2020-02-21,1626440,0,1,https://www.fox8live.com/2020/02/21/person-shot-death-lower-ninth-ward/,Louisiana
22300 SE 231st St,Maple Valley,2020-02-21,1626438,0,1,https://www.king5.com/article/news/crime/edmonds-convenience-store-homicide-investigation/281-97e2f7cb-df0e-4e9c-b020-6440fdfe722e,Washington
7400 block of Race St,Pittsburgh,2020-02-21,1626415,1,0,https://www.wtae.com/article/man-shot-multiple-times-in-car-in-homewood/31045861,Pennsylvania
144 Madison St,Hartford,2020-02-21,1626984,1,0,https://www.courant.com/breaking-news/hc-br-hartford-shooting-frog-hollow-20200221-wg3h6xuuk5awtlnuywdtputvzm-story.html,Connecticut
47600 block of Van Buren St,Indio,2020-02-21,1626067,0,1,https://www.desertsun.com/story/news/local/indio/2020/02/21/indio-coachella-shooting-investigated/4829708002/,California
1500 block of I-40,Amarillo,2020-02-21,1626392,3,0,https://www.myhighplains.com/news/apd-3-injured-in-west-amarillo-shooting-police-looking-for-suspect/,Texas
4500 Highland Ave,Beaumont,2020-02-21,1626340,0,0,https://www.12newsnow.com/article/news/crime/bisd-student-brings-gun-to-school/502-41b9cdca-fe92-49b9-81d7-db8a0964783a,Texas
Versailles Rd,Lexington,2020-02-21,1627663,0,1,https://www.kentucky.com/news/local/counties/fayette-county/article240531451.html,Kentucky
22900 block of Aldine Westfield Rd,Spring,2020-02-21,1626335,1,0,https://www.khou.com/article/news/at-least-one-injured-in-shooting-in-spring/285-36032907-f6ad-4b30-bac9-1f2d36058e03,Texas
2100 South W S Young Dr,Killeen,2020-02-21,1630301,0,0,https://kdhnews.com/news/local/two-killeen-women-arraigned-on-agg-robbery-charges/article_8e9ece4e-575e-11ea-b81c-6331478ec605.html,Texas
SE 79th St and Santa Fe Ave,Oklahoma City,2020-02-21,1628382,0,0,https://okcfox.com/news/local/nephew-pulls-gun-on-uncle-over-family-trust-money-dispute,Oklahoma
Montgomery St,Charlotte,2020-02-21,1626945,1,0,https://www.wsoctv.com/news/local/gunman-forces-himself-into-apartment-shoots-man-cmpd-says/RHEGYACDAFG5ZINDNXNYJCSRCE/,North Carolina
2212 S Jackson Ave,Tulsa,2020-02-21,1626937,2,0,https://www.newson6.com/story/41770971/tulsa-police-shooting-leaves-man-in-critical-condition-at-river-view-apartments,Oklahoma
400 block of Covington St,Laurinburg,2020-02-21,1626940,1,0,https://www.wmbfnews.com/2020/02/21/shots-fired-investigation-underway-after-rollover-crash-laurinburg/,North Carolina
4200 Block of Old Georgia Hwy,Gaffney,2020-02-21,1625985,1,0,https://www.wspa.com/news/crime/dispatch-deputies-searching-for-suspect-following-shooting-on-old-georgia-hwy-in-cherokee-co/,South Carolina
33 Union Street,Brockton,2020-02-21,1626590,0,0,https://www.enterprisenews.com/news/20200221/2-guns-seized-in-raid-brockton-man-arrested?rssfeed=true,Massachusetts
3700 block of Sumner St,Shreveport,2020-02-21,1627010,0,0,https://www.ksla.com/2020/02/27/suspect-wanted-queensborough-police-shootout-chase-arrested-houston/,Louisiana
5900 block of S MoPac Expy,Austin,2020-02-21,1628331,0,1,https://www.statesman.com/news/20200224/suspect-jailed-after-sunset-valley-homeless-camp-shooting?rssfeed=true,Texas
818 Mayes St,Jackson,2020-02-21,1626001,1,0,https://www.wlbt.com/2020/02/21/man-critically-wounded-shooting-that-stemmed-previous-dispute/,Mississippi
N 52nd St and Boyd St,Omaha,2020-02-21,1626908,1,0,https://www.omaha.com/news/crime/teen-tells-omaha-police-he-was-shot-during-an-attempted/article_caaf2f73-bd08-51e4-a79e-a5eb6a49ccfe.html,Nebraska
2200 block of Lehigh Street,Allentown,2020-02-21,1629017,0,0,https://www.mcall.com/news/breaking/mc-nws-allentown-shuttle-bus-threats-20200225-dmf63fq6b5czldo7gr4mcopxsy-story.html,Pennsylvania
1500 block of Annesley St,Saginaw,2020-02-21,1626282,0,1,https://www.mlive.com/news/saginaw-bay-city/2020/03/saginaw-man-charged-in-shooting-death-of-16-year-old.html,Michigan
505 E Exchange Pkwy,Allen,2020-02-21,1626319,0,1,https://www.wfaa.com/article/news/crime/2-charged-in-connection-with-fatal-shooting-during-drug-deal-allen-police-say/287-c9849793-c7f9-47c4-9f7e-a73a1ece8b75,Texas
Stardust St and Stoker Ave,Reno,2020-02-21,1626278,0,0,https://www.rgj.com/story/news/crime/2020/02/21/reno-police-respond-reports-gunfire/4834134002/,Nevada
Dixon Dr,Corbin,2020-02-21,1629635,0,0,https://www.wymt.com/content/news/Man-accused-of-shooting-at-Knox-County-home-driving-off-and-crashing-568177431.html,Kentucky
701 N I-35,Austin,2020-02-21,1628534,0,0,https://www.kxan.com/news/crime/shell-station-employee-accused-of-hitting-panhandler-over-head-with-pistol/,Texas
9900 Denison Ave,Cleveland,2020-02-21,1629624,0,0,https://www.cleveland.com/metro/2020/02/man-with-gun-threatened-employee-of-temporary-homeless-shelter-at-cleveland-church-police-say.html,Ohio
1354 E. 5th Avenue,Columbus,2020-02-21,1629616,0,0,https://www.10tv.com/article/police-seize-drugs-guns-and-13000-cash-northeast-columbus-2020-feb,Ohio
1325 Palomas Dr SE,Albuquerque,2020-02-21,1630222,0,0,https://www.abqjournal.com/1424911/apd-drive-by-sent-bullets-flying-into-abq-school.html,New Mexico
192 Herzl St,Brooklyn,2020-02-21,1625831,0,1,https://www.nydailynews.com/new-york/nyc-crime/ny-brooklyn-murder-surrender-gambling-debt-20200324-5owfmqo3bnfbbmzbieaykqrjwi-story.html,New York
900 block of Army Navy Dr,Arlington,2020-02-21,1628261,0,0,https://www.arlnow.com/2020/02/23/suspect-flees-from-police-after-another-carjacking-in-pentagon-city/,Virginia
11411 N Black Canyon Hwy,Phoenix,2020-02-21,1626264,0,1,https://www.azfamily.com/news/woman-critical-after-being-shot-by-u-s-marshals-task/article_37c78018-54eb-11ea-9ba2-77f44e7bcdf1.html,Arizona
N/A,Longview,2020-02-21,1630216,0,0,https://www.marshallnewsmessenger.com/news/police-reports/article_a213cc18-5835-11ea-a37d-679c3498a8f2.html,Texas
4584 Lobelia Rd,Vass,2020-02-21,1646908,0,0,https://www.courier-tribune.com/news/20200327/carthage-teen-charged-with-attempted-first-degree-murder,North Carolina
1500 block of NW 19th Ct,Ocala,2020-02-21,1626827,1,0,https://www.ocala.com/news/20200222/man-in-critical-condition-after-being-shot,Florida
E 2nd Ave and Taylor St,Hutchinson,2020-02-21,1626253,0,0,https://www.kwch.com/content/news/Hutchinson-police-respond-to-possible-standoff-situation-in-home-568087301.html,Kansas
SR-103,Warner,2020-02-21,1630155,0,0,https://www.concordmonitor.com/Evidentiary-hearing-shooting-and-road-rage-Warner-NH-32917632,New Hampshire
500 block of Orange St,Jackson,2020-02-21,1626688,0,1,https://www.wlns.com/news/local-news/family-remembers-14-year-old-shot-and-killed-in-jackson/,Michigan
4800 block of Monroe St,Gary,2020-02-21,1628241,1,0,https://www.nwitimes.com/news/local/crime-and-courts/man-accused-of-shooting-fiancee-during-argument-records-show/article_c68f30de-c1e8-5397-a709-3d3e8de65e1c.html#tracking-source=home-the-latest,Indiana
918 W 1st St,Hopkinsville,2020-02-21,1626235,1,0,https://whopam.com/2020/02/21/shooting-investigated-at-west-first-street-home/,Kentucky
600 block of E Moreell Cir,Norfolk,2020-02-21,1626233,0,1,https://www.wtkr.com/news/three-charged-in-shooting-death-of-17-year-old-in-norfolk,Virginia
500 block of W 23rd St,Fremont,2020-02-21,1626220,1,0,https://www.wowt.com/content/news/Police-Fremont-man-arrested-for-parking-lot-shooting-that-left-one-injured-568087351.html,Nebraska
3100 block of Dunkirk Ave,Norfolk,2020-02-21,1626801,0,1,https://www.13newsnow.com/article/news/crime/fatal-shooting-dunkirk-ave-norfolk/291-b9f279cb-5a05-4512-9c83-284edcb1965e,Virginia
3630 S 1365 W,Salt Lake City (West Valley City),2020-02-21,1627508,1,0,https://www.abc4.com/news/local-news/video-emerges-in-west-valley-city-shooting/,Utah
3300 block of Lee Blvd,Lehigh Acres,2020-02-21,1626788,2,0,https://www.news-press.com/story/news/crime/2020/02/22/2-injured-when-shots-fired-lehigh-acres-lee-sheriffs-office-says/4841445002/,Florida
